Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
ZNF133_TP53	OV	WithSecondM	4	156	4	120
ZNF133_TP53	OV	WOSecondM	2	81	1	78
ZNF133_CDK12	OV	WithSecondM	1	5	1	8
ZNF133_CDK12	OV	WOSecondM	5	232	4	190
ZNF133_NRAS	OV	WithSecondM	1	2	1	5
ZNF133_NRAS	OV	WOSecondM	5	235	4	193
ZNF133_RB1	OV	WithSecondM	2	6	1	4
ZNF133_RB1	OV	WOSecondM	4	231	4	194
ZNF133_NF1	OV	WithSecondM	1	8	1	15
ZNF133_NF1	OV	WOSecondM	5	229	4	183
ZNF133_KRAS	OV	WithSecondM	1	3	1	3
ZNF133_KRAS	OV	WOSecondM	5	234	4	195
KRAS_BRCA1	OV	WithSecondM	1	7	1	9
KRAS_BRCA1	OV	WOSecondM	3	260	3	179
KRAS_TP53	OV	WithSecondM	2	176	2	121
KRAS_TP53	OV	WOSecondM	2	91	2	67
KRAS_CDK12	OV	WithSecondM	1	9	2	6
KRAS_CDK12	OV	WOSecondM	3	258	2	182
KRAS_NRAS	OV	WithSecondM	1	3	1	4
KRAS_NRAS	OV	WOSecondM	3	264	3	184
KRAS_RB1	OV	WithSecondM	1	6	1	5
KRAS_RB1	OV	WOSecondM	3	261	3	183
KRAS_NF1	OV	WithSecondM	1	7	1	16
KRAS_NF1	OV	WOSecondM	3	260	3	172
KRAS_ZNF133	OV	WithSecondM	1	5	1	4
KRAS_ZNF133	OV	WOSecondM	3	262	3	184
