Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
TSC2_ARID1A	LIHC	WithSecondM	1	2	2	15
TSC2_ARID1A	LIHC	WOSecondM	1	41	2	197
XPO1_NUP133	LIHC	WithSecondM	1	2	1	8
XPO1_NUP133	LIHC	WOSecondM	2	42	4	270
XPO1_ACVR2A	LIHC	WithSecondM	1	3	1	8
XPO1_ACVR2A	LIHC	WOSecondM	2	41	4	270
XPO1_EEF1A1	LIHC	WithSecondM	1	1	1	9
XPO1_EEF1A1	LIHC	WOSecondM	2	43	4	269
XPO1_CDKN1A	LIHC	WithSecondM	1	1	1	4
XPO1_CDKN1A	LIHC	WOSecondM	2	43	4	274
XPO1_IL6ST	LIHC	WithSecondM	1	1	1	9
XPO1_IL6ST	LIHC	WOSecondM	2	43	4	269
XPO1_CTNNB1	LIHC	WithSecondM	1	12	1	75
XPO1_CTNNB1	LIHC	WOSecondM	2	32	4	203
XPO1_TSC2	LIHC	WithSecondM	1	2	1	10
XPO1_TSC2	LIHC	WOSecondM	2	42	4	268
XPO1_APOB	LIHC	WithSecondM	1	3	1	28
XPO1_APOB	LIHC	WOSecondM	2	41	4	250
XPO1_AXIN1	LIHC	WithSecondM	1	3	2	21
XPO1_AXIN1	LIHC	WOSecondM	2	41	3	257
XPO1_KEAP1	LIHC	WithSecondM	1	5	2	14
XPO1_KEAP1	LIHC	WOSecondM	2	39	3	264
XPO1_NFE2L2	LIHC	WithSecondM	1	1	1	11
XPO1_NFE2L2	LIHC	WOSecondM	2	43	4	267
XPO1_NRAS	LIHC	WithSecondM	1	2	1	4
XPO1_NRAS	LIHC	WOSecondM	2	42	4	274
XPO1_RB1	LIHC	WithSecondM	1	2	1	14
XPO1_RB1	LIHC	WOSecondM	2	42	4	264
XPO1_DHX9	LIHC	WithSecondM	2	2	1	9
XPO1_DHX9	LIHC	WOSecondM	1	42	4	269
XPO1_CDKN2A	LIHC	WithSecondM	1	2	1	9
XPO1_CDKN2A	LIHC	WOSecondM	2	42	4	269
XPO1_ARID2	LIHC	WithSecondM	1	4	1	14
XPO1_ARID2	LIHC	WOSecondM	2	40	4	264
XPO1_IDH1	LIHC	WithSecondM	1	2	1	6
XPO1_IDH1	LIHC	WOSecondM	2	42	4	272
XPO1_HIST1H1E	LIHC	WithSecondM	1	2	1	4
XPO1_HIST1H1E	LIHC	WOSecondM	2	42	4	274
XPO1_BRD7	LIHC	WithSecondM	1	1	1	11
XPO1_BRD7	LIHC	WOSecondM	2	43	4	267
XPO1_KRAS	LIHC	WithSecondM	1	1	1	6
XPO1_KRAS	LIHC	WOSecondM	2	43	4	272
XPO1_RPS6KA3	LIHC	WithSecondM	1	2	2	13
XPO1_RPS6KA3	LIHC	WOSecondM	2	42	3	265
XPO1_TP53	LIHC	WithSecondM	1	11	1	79
XPO1_TP53	LIHC	WOSecondM	2	33	4	199
XPO1_GNAS	LIHC	WithSecondM	1	1	1	5
XPO1_GNAS	LIHC	WOSecondM	2	43	4	273
XPO1_WHSC1	LIHC	WithSecondM	1	1	2	4
XPO1_WHSC1	LIHC	WOSecondM	2	43	3	274
XPO1_SMARCA4	LIHC	WithSecondM	1	3	1	7
XPO1_SMARCA4	LIHC	WOSecondM	2	41	4	271
XPO1_ALB	LIHC	WithSecondM	1	7	2	36
XPO1_ALB	LIHC	WOSecondM	2	37	3	242
XPO1_CREB3L3	LIHC	WithSecondM	2	2	1	5
XPO1_CREB3L3	LIHC	WOSecondM	1	42	4	273
XPO1_PIK3CA	LIHC	WithSecondM	1	1	1	10
XPO1_PIK3CA	LIHC	WOSecondM	2	43	4	268
XPO1_BAP1	LIHC	WithSecondM	1	8	2	11
XPO1_BAP1	LIHC	WOSecondM	2	36	3	267
XPO1_LZTR1	LIHC	WithSecondM	1	4	3	8
XPO1_LZTR1	LIHC	WOSecondM	2	40	2	270
XPO1_ARID1A	LIHC	WithSecondM	1	2	1	26
XPO1_ARID1A	LIHC	WOSecondM	2	42	4	252
APOB_NUP133	LIHC	WithSecondM	1	2	1	8
APOB_NUP133	LIHC	WOSecondM	5	52	26	241
APOB_ACVR2A	LIHC	WithSecondM	1	2	1	9
APOB_ACVR2A	LIHC	WOSecondM	5	52	26	240
APOB_EEF1A1	LIHC	WithSecondM	1	1	2	8
APOB_EEF1A1	LIHC	WOSecondM	5	53	25	241
APOB_CDKN1A	LIHC	WithSecondM	1	1	1	4
APOB_CDKN1A	LIHC	WOSecondM	5	53	26	245
APOB_IL6ST	LIHC	WithSecondM	1	1	1	9
APOB_IL6ST	LIHC	WOSecondM	5	53	26	240
APOB_CTNNB1	LIHC	WithSecondM	3	11	11	65
APOB_CTNNB1	LIHC	WOSecondM	3	43	16	184
APOB_TSC2	LIHC	WithSecondM	1	2	2	9
APOB_TSC2	LIHC	WOSecondM	5	52	25	240
APOB_XPO1	LIHC	WithSecondM	1	3	1	4
APOB_XPO1	LIHC	WOSecondM	5	51	26	245
APOB_AXIN1	LIHC	WithSecondM	1	4	1	21
APOB_AXIN1	LIHC	WOSecondM	5	50	26	228
APOB_KEAP1	LIHC	WithSecondM	2	4	2	14
APOB_KEAP1	LIHC	WOSecondM	4	50	25	235
APOB_NFE2L2	LIHC	WithSecondM	1	1	1	11
APOB_NFE2L2	LIHC	WOSecondM	5	53	26	238
APOB_NRAS	LIHC	WithSecondM	1	2	1	4
APOB_NRAS	LIHC	WOSecondM	5	52	26	245
APOB_RB1	LIHC	WithSecondM	2	2	3	11
APOB_RB1	LIHC	WOSecondM	4	52	24	238
APOB_DHX9	LIHC	WithSecondM	1	3	3	7
APOB_DHX9	LIHC	WOSecondM	5	51	24	242
APOB_CDKN2A	LIHC	WithSecondM	1	3	3	6
APOB_CDKN2A	LIHC	WOSecondM	5	51	24	243
APOB_ARID2	LIHC	WithSecondM	2	4	2	12
APOB_ARID2	LIHC	WOSecondM	4	50	25	237
APOB_IDH1	LIHC	WithSecondM	1	2	2	5
APOB_IDH1	LIHC	WOSecondM	5	52	25	244
APOB_HIST1H1E	LIHC	WithSecondM	1	2	2	3
APOB_HIST1H1E	LIHC	WOSecondM	5	52	25	246
APOB_BRD7	LIHC	WithSecondM	1	1	1	11
APOB_BRD7	LIHC	WOSecondM	5	53	26	238
APOB_KRAS	LIHC	WithSecondM	1	1	1	6
APOB_KRAS	LIHC	WOSecondM	5	53	26	243
APOB_RPS6KA3	LIHC	WithSecondM	1	2	3	12
APOB_RPS6KA3	LIHC	WOSecondM	5	52	24	237
APOB_TP53	LIHC	WithSecondM	3	15	8	67
APOB_TP53	LIHC	WOSecondM	3	39	19	182
APOB_GNAS	LIHC	WithSecondM	1	1	1	5
APOB_GNAS	LIHC	WOSecondM	5	53	26	244
APOB_WHSC1	LIHC	WithSecondM	1	2	2	4
APOB_WHSC1	LIHC	WOSecondM	5	52	25	245
APOB_SMARCA4	LIHC	WithSecondM	1	3	2	6
APOB_SMARCA4	LIHC	WOSecondM	5	51	25	243
APOB_ALB	LIHC	WithSecondM	1	7	6	32
APOB_ALB	LIHC	WOSecondM	5	47	21	217
APOB_CREB3L3	LIHC	WithSecondM	1	3	2	4
APOB_CREB3L3	LIHC	WOSecondM	5	51	25	245
APOB_PIK3CA	LIHC	WithSecondM	1	2	3	7
APOB_PIK3CA	LIHC	WOSecondM	5	52	24	242
APOB_BAP1	LIHC	WithSecondM	1	8	2	12
APOB_BAP1	LIHC	WOSecondM	5	46	25	237
APOB_LZTR1	LIHC	WithSecondM	1	5	2	8
APOB_LZTR1	LIHC	WOSecondM	5	49	25	241
APOB_ARID1A	LIHC	WithSecondM	1	3	5	21
APOB_ARID1A	LIHC	WOSecondM	5	51	22	228
AXIN1_NUP133	LIHC	WithSecondM	1	3	1	6
AXIN1_NUP133	LIHC	WOSecondM	1	35	1	207
AXIN1_ACVR2A	LIHC	WithSecondM	1	4	1	5
AXIN1_ACVR2A	LIHC	WOSecondM	1	34	1	208
AXIN1_EEF1A1	LIHC	WithSecondM	1	2	1	8
AXIN1_EEF1A1	LIHC	WOSecondM	1	36	1	205
AXIN1_CDKN1A	LIHC	WithSecondM	1	1	1	4
AXIN1_CDKN1A	LIHC	WOSecondM	1	37	1	209
AXIN1_IL6ST	LIHC	WithSecondM	1	2	1	9
AXIN1_IL6ST	LIHC	WOSecondM	1	36	1	204
AXIN1_CTNNB1	LIHC	WithSecondM	1	10	1	71
AXIN1_CTNNB1	LIHC	WOSecondM	1	28	1	142
AXIN1_TSC2	LIHC	WithSecondM	1	1	1	3
AXIN1_TSC2	LIHC	WOSecondM	1	37	1	210
AXIN1_XPO1	LIHC	WithSecondM	1	2	1	1
AXIN1_XPO1	LIHC	WOSecondM	1	36	1	212
AXIN1_APOB	LIHC	WithSecondM	1	2	1	25
AXIN1_APOB	LIHC	WOSecondM	1	36	1	188
AXIN1_KEAP1	LIHC	WithSecondM	1	4	1	14
AXIN1_KEAP1	LIHC	WOSecondM	1	34	1	199
AXIN1_NFE2L2	LIHC	WithSecondM	1	1	1	7
AXIN1_NFE2L2	LIHC	WOSecondM	1	37	1	206
AXIN1_NRAS	LIHC	WithSecondM	1	2	1	4
AXIN1_NRAS	LIHC	WOSecondM	1	36	1	209
AXIN1_RB1	LIHC	WithSecondM	1	5	1	10
AXIN1_RB1	LIHC	WOSecondM	1	33	1	203
AXIN1_DHX9	LIHC	WithSecondM	1	3	1	9
AXIN1_DHX9	LIHC	WOSecondM	1	35	1	204
AXIN1_CDKN2A	LIHC	WithSecondM	1	1	1	10
AXIN1_CDKN2A	LIHC	WOSecondM	1	37	1	203
AXIN1_ARID2	LIHC	WithSecondM	1	3	1	12
AXIN1_ARID2	LIHC	WOSecondM	1	35	1	201
AXIN1_IDH1	LIHC	WithSecondM	1	2	1	3
AXIN1_IDH1	LIHC	WOSecondM	1	36	1	210
AXIN1_HIST1H1E	LIHC	WithSecondM	1	1	1	5
AXIN1_HIST1H1E	LIHC	WOSecondM	1	37	1	208
AXIN1_BRD7	LIHC	WithSecondM	1	1	1	6
AXIN1_BRD7	LIHC	WOSecondM	1	37	1	207
AXIN1_KRAS	LIHC	WithSecondM	1	1	1	4
AXIN1_KRAS	LIHC	WOSecondM	1	37	1	209
AXIN1_RPS6KA3	LIHC	WithSecondM	1	3	1	8
AXIN1_RPS6KA3	LIHC	WOSecondM	1	35	1	205
AXIN1_TP53	LIHC	WithSecondM	1	12	1	51
AXIN1_TP53	LIHC	WOSecondM	1	26	1	162
AXIN1_GNAS	LIHC	WithSecondM	1	1	1	5
AXIN1_GNAS	LIHC	WOSecondM	1	37	1	208
AXIN1_WHSC1	LIHC	WithSecondM	1	2	1	4
AXIN1_WHSC1	LIHC	WOSecondM	1	36	1	209
AXIN1_SMARCA4	LIHC	WithSecondM	1	4	1	4
AXIN1_SMARCA4	LIHC	WOSecondM	1	34	1	209
AXIN1_ALB	LIHC	WithSecondM	1	4	1	30
AXIN1_ALB	LIHC	WOSecondM	1	34	1	183
AXIN1_CREB3L3	LIHC	WithSecondM	1	2	1	4
AXIN1_CREB3L3	LIHC	WOSecondM	1	36	1	209
AXIN1_PIK3CA	LIHC	WithSecondM	1	3	1	8
AXIN1_PIK3CA	LIHC	WOSecondM	1	35	1	205
AXIN1_BAP1	LIHC	WithSecondM	1	3	1	9
AXIN1_BAP1	LIHC	WOSecondM	1	35	1	204
AXIN1_LZTR1	LIHC	WithSecondM	1	4	1	6
AXIN1_LZTR1	LIHC	WOSecondM	1	34	1	207
AXIN1_ARID1A	LIHC	WithSecondM	1	2	1	16
AXIN1_ARID1A	LIHC	WOSecondM	1	36	1	197
KEAP1_NUP133	LIHC	WithSecondM	1	2	1	7
KEAP1_NUP133	LIHC	WOSecondM	1	47	8	215
KEAP1_ACVR2A	LIHC	WithSecondM	1	2	1	10
KEAP1_ACVR2A	LIHC	WOSecondM	1	47	8	212
KEAP1_EEF1A1	LIHC	WithSecondM	1	2	1	8
KEAP1_EEF1A1	LIHC	WOSecondM	1	47	8	214
KEAP1_CDKN1A	LIHC	WithSecondM	1	1	1	4
KEAP1_CDKN1A	LIHC	WOSecondM	1	48	8	218
KEAP1_IL6ST	LIHC	WithSecondM	1	2	2	8
KEAP1_IL6ST	LIHC	WOSecondM	1	47	7	214
KEAP1_CTNNB1	LIHC	WithSecondM	1	8	5	62
KEAP1_CTNNB1	LIHC	WOSecondM	1	41	4	160
KEAP1_TSC2	LIHC	WithSecondM	1	2	1	7
KEAP1_TSC2	LIHC	WOSecondM	1	47	8	215
KEAP1_XPO1	LIHC	WithSecondM	1	1	1	4
KEAP1_XPO1	LIHC	WOSecondM	1	48	8	218
KEAP1_APOB	LIHC	WithSecondM	1	5	3	20
KEAP1_APOB	LIHC	WOSecondM	1	44	6	202
KEAP1_AXIN1	LIHC	WithSecondM	1	3	1	20
KEAP1_AXIN1	LIHC	WOSecondM	1	46	8	202
KEAP1_NFE2L2	LIHC	WithSecondM	1	3	1	9
KEAP1_NFE2L2	LIHC	WOSecondM	1	46	8	213
KEAP1_NRAS	LIHC	WithSecondM	1	3	3	1
KEAP1_NRAS	LIHC	WOSecondM	1	46	6	221
KEAP1_RB1	LIHC	WithSecondM	1	3	2	8
KEAP1_RB1	LIHC	WOSecondM	1	46	7	214
KEAP1_DHX9	LIHC	WithSecondM	1	3	1	7
KEAP1_DHX9	LIHC	WOSecondM	1	46	8	215
KEAP1_CDKN2A	LIHC	WithSecondM	1	2	2	7
KEAP1_CDKN2A	LIHC	WOSecondM	1	47	7	215
KEAP1_ARID2	LIHC	WithSecondM	1	3	1	15
KEAP1_ARID2	LIHC	WOSecondM	1	46	8	207
KEAP1_IDH1	LIHC	WithSecondM	1	1	1	6
KEAP1_IDH1	LIHC	WOSecondM	1	48	8	216
KEAP1_HIST1H1E	LIHC	WithSecondM	1	2	1	4
KEAP1_HIST1H1E	LIHC	WOSecondM	1	47	8	218
KEAP1_BRD7	LIHC	WithSecondM	1	1	1	7
KEAP1_BRD7	LIHC	WOSecondM	1	48	8	215
KEAP1_KRAS	LIHC	WithSecondM	1	1	1	5
KEAP1_KRAS	LIHC	WOSecondM	1	48	8	217
KEAP1_RPS6KA3	LIHC	WithSecondM	1	3	1	11
KEAP1_RPS6KA3	LIHC	WOSecondM	1	46	8	211
KEAP1_TP53	LIHC	WithSecondM	1	11	3	51
KEAP1_TP53	LIHC	WOSecondM	1	38	6	171
KEAP1_GNAS	LIHC	WithSecondM	1	3	1	4
KEAP1_GNAS	LIHC	WOSecondM	1	46	8	218
KEAP1_WHSC1	LIHC	WithSecondM	1	1	1	4
KEAP1_WHSC1	LIHC	WOSecondM	1	48	8	218
KEAP1_SMARCA4	LIHC	WithSecondM	1	4	1	6
KEAP1_SMARCA4	LIHC	WOSecondM	1	45	8	216
KEAP1_ALB	LIHC	WithSecondM	1	7	2	27
KEAP1_ALB	LIHC	WOSecondM	1	42	7	195
KEAP1_CREB3L3	LIHC	WithSecondM	1	2	1	6
KEAP1_CREB3L3	LIHC	WOSecondM	1	47	8	216
KEAP1_PIK3CA	LIHC	WithSecondM	1	3	1	9
KEAP1_PIK3CA	LIHC	WOSecondM	1	46	8	213
KEAP1_BAP1	LIHC	WithSecondM	1	8	1	10
KEAP1_BAP1	LIHC	WOSecondM	1	41	8	212
KEAP1_LZTR1	LIHC	WithSecondM	1	5	1	4
KEAP1_LZTR1	LIHC	WOSecondM	1	44	8	218
KEAP1_ARID1A	LIHC	WithSecondM	1	4	3	16
KEAP1_ARID1A	LIHC	WOSecondM	1	45	6	206
NFE2L2_NUP133	LIHC	WithSecondM	1	1	2	8
NFE2L2_NUP133	LIHC	WOSecondM	2	63	9	240
NFE2L2_ACVR2A	LIHC	WithSecondM	1	2	2	6
NFE2L2_ACVR2A	LIHC	WOSecondM	2	62	9	242
NFE2L2_EEF1A1	LIHC	WithSecondM	1	4	1	8
NFE2L2_EEF1A1	LIHC	WOSecondM	2	60	10	240
NFE2L2_CDKN1A	LIHC	WithSecondM	1	1	1	4
NFE2L2_CDKN1A	LIHC	WOSecondM	2	63	10	244
NFE2L2_IL6ST	LIHC	WithSecondM	1	1	1	9
NFE2L2_IL6ST	LIHC	WOSecondM	2	63	10	239
NFE2L2_CTNNB1	LIHC	WithSecondM	1	13	7	69
NFE2L2_CTNNB1	LIHC	WOSecondM	2	51	4	179
NFE2L2_TSC2	LIHC	WithSecondM	1	3	1	8
NFE2L2_TSC2	LIHC	WOSecondM	2	61	10	240
NFE2L2_XPO1	LIHC	WithSecondM	1	4	1	3
NFE2L2_XPO1	LIHC	WOSecondM	2	60	10	245
NFE2L2_APOB	LIHC	WithSecondM	1	5	1	26
NFE2L2_APOB	LIHC	WOSecondM	2	59	10	222
NFE2L2_AXIN1	LIHC	WithSecondM	1	5	2	18
NFE2L2_AXIN1	LIHC	WOSecondM	2	59	9	230
NFE2L2_KEAP1	LIHC	WithSecondM	1	7	1	13
NFE2L2_KEAP1	LIHC	WOSecondM	2	57	10	235
NFE2L2_NRAS	LIHC	WithSecondM	1	2	1	4
NFE2L2_NRAS	LIHC	WOSecondM	2	62	10	244
NFE2L2_RB1	LIHC	WithSecondM	1	3	1	12
NFE2L2_RB1	LIHC	WOSecondM	2	61	10	236
NFE2L2_DHX9	LIHC	WithSecondM	1	4	2	7
NFE2L2_DHX9	LIHC	WOSecondM	2	60	9	241
NFE2L2_CDKN2A	LIHC	WithSecondM	1	2	1	9
NFE2L2_CDKN2A	LIHC	WOSecondM	2	62	10	239
NFE2L2_ARID2	LIHC	WithSecondM	1	3	3	12
NFE2L2_ARID2	LIHC	WOSecondM	2	61	8	236
NFE2L2_IDH1	LIHC	WithSecondM	1	1	1	7
NFE2L2_IDH1	LIHC	WOSecondM	2	63	10	241
NFE2L2_HIST1H1E	LIHC	WithSecondM	1	3	1	3
NFE2L2_HIST1H1E	LIHC	WOSecondM	2	61	10	245
NFE2L2_BRD7	LIHC	WithSecondM	1	2	3	7
NFE2L2_BRD7	LIHC	WOSecondM	2	62	8	241
NFE2L2_KRAS	LIHC	WithSecondM	1	1	1	6
NFE2L2_KRAS	LIHC	WOSecondM	2	63	10	242
NFE2L2_RPS6KA3	LIHC	WithSecondM	1	3	1	13
NFE2L2_RPS6KA3	LIHC	WOSecondM	2	61	10	235
NFE2L2_TP53	LIHC	WithSecondM	1	23	2	68
NFE2L2_TP53	LIHC	WOSecondM	2	41	9	180
NFE2L2_GNAS	LIHC	WithSecondM	1	1	1	5
NFE2L2_GNAS	LIHC	WOSecondM	2	63	10	243
NFE2L2_WHSC1	LIHC	WithSecondM	1	2	1	5
NFE2L2_WHSC1	LIHC	WOSecondM	2	62	10	243
NFE2L2_SMARCA4	LIHC	WithSecondM	1	3	1	7
NFE2L2_SMARCA4	LIHC	WOSecondM	2	61	10	241
NFE2L2_ALB	LIHC	WithSecondM	1	9	3	34
NFE2L2_ALB	LIHC	WOSecondM	2	55	8	214
NFE2L2_CREB3L3	LIHC	WithSecondM	1	3	2	4
NFE2L2_CREB3L3	LIHC	WOSecondM	2	61	9	244
NFE2L2_PIK3CA	LIHC	WithSecondM	1	1	1	9
NFE2L2_PIK3CA	LIHC	WOSecondM	2	63	10	239
NFE2L2_BAP1	LIHC	WithSecondM	1	6	1	12
NFE2L2_BAP1	LIHC	WOSecondM	2	58	10	236
NFE2L2_LZTR1	LIHC	WithSecondM	1	5	1	8
NFE2L2_LZTR1	LIHC	WOSecondM	2	59	10	240
NFE2L2_ARID1A	LIHC	WithSecondM	1	4	2	23
NFE2L2_ARID1A	LIHC	WOSecondM	2	60	9	225
NRAS_NUP133	LIHC	WithSecondM	1	1	1	8
NRAS_NUP133	LIHC	WOSecondM	2	52	3	218
NRAS_ACVR2A	LIHC	WithSecondM	1	2	1	7
NRAS_ACVR2A	LIHC	WOSecondM	2	51	3	219
NRAS_EEF1A1	LIHC	WithSecondM	1	2	1	9
NRAS_EEF1A1	LIHC	WOSecondM	2	51	3	217
NRAS_CDKN1A	LIHC	WithSecondM	1	1	1	4
NRAS_CDKN1A	LIHC	WOSecondM	2	52	3	222
NRAS_IL6ST	LIHC	WithSecondM	1	3	1	7
NRAS_IL6ST	LIHC	WOSecondM	2	50	3	219
NRAS_CTNNB1	LIHC	WithSecondM	1	13	2	66
NRAS_CTNNB1	LIHC	WOSecondM	2	40	2	160
NRAS_TSC2	LIHC	WithSecondM	1	4	1	8
NRAS_TSC2	LIHC	WOSecondM	2	49	3	218
NRAS_XPO1	LIHC	WithSecondM	1	2	1	3
NRAS_XPO1	LIHC	WOSecondM	2	51	3	223
NRAS_APOB	LIHC	WithSecondM	1	4	1	27
NRAS_APOB	LIHC	WOSecondM	2	49	3	199
NRAS_AXIN1	LIHC	WithSecondM	1	4	1	17
NRAS_AXIN1	LIHC	WOSecondM	2	49	3	209
NRAS_KEAP1	LIHC	WithSecondM	2	6	2	9
NRAS_KEAP1	LIHC	WOSecondM	1	47	2	217
NRAS_NFE2L2	LIHC	WithSecondM	1	1	1	8
NRAS_NFE2L2	LIHC	WOSecondM	2	52	3	218
NRAS_RB1	LIHC	WithSecondM	1	6	1	10
NRAS_RB1	LIHC	WOSecondM	2	47	3	216
NRAS_DHX9	LIHC	WithSecondM	1	2	1	6
NRAS_DHX9	LIHC	WOSecondM	2	51	3	220
NRAS_CDKN2A	LIHC	WithSecondM	1	2	1	9
NRAS_CDKN2A	LIHC	WOSecondM	2	51	3	217
NRAS_ARID2	LIHC	WithSecondM	1	2	1	13
NRAS_ARID2	LIHC	WOSecondM	2	51	3	213
NRAS_IDH1	LIHC	WithSecondM	1	4	1	5
NRAS_IDH1	LIHC	WOSecondM	2	49	3	221
NRAS_HIST1H1E	LIHC	WithSecondM	1	1	1	4
NRAS_HIST1H1E	LIHC	WOSecondM	2	52	3	222
NRAS_BRD7	LIHC	WithSecondM	1	1	1	6
NRAS_BRD7	LIHC	WOSecondM	2	52	3	220
NRAS_KRAS	LIHC	WithSecondM	1	1	1	5
NRAS_KRAS	LIHC	WOSecondM	2	52	3	221
NRAS_RPS6KA3	LIHC	WithSecondM	1	1	1	11
NRAS_RPS6KA3	LIHC	WOSecondM	2	52	3	215
NRAS_TP53	LIHC	WithSecondM	1	25	2	60
NRAS_TP53	LIHC	WOSecondM	2	28	2	166
NRAS_GNAS	LIHC	WithSecondM	1	1	1	3
NRAS_GNAS	LIHC	WOSecondM	2	52	3	223
NRAS_WHSC1	LIHC	WithSecondM	1	1	1	4
NRAS_WHSC1	LIHC	WOSecondM	2	52	3	222
NRAS_SMARCA4	LIHC	WithSecondM	1	3	1	7
NRAS_SMARCA4	LIHC	WOSecondM	2	50	3	219
NRAS_ALB	LIHC	WithSecondM	1	5	2	31
NRAS_ALB	LIHC	WOSecondM	2	48	2	195
NRAS_CREB3L3	LIHC	WithSecondM	1	1	1	6
NRAS_CREB3L3	LIHC	WOSecondM	2	52	3	220
NRAS_PIK3CA	LIHC	WithSecondM	1	1	1	11
NRAS_PIK3CA	LIHC	WOSecondM	2	52	3	215
NRAS_BAP1	LIHC	WithSecondM	1	4	1	10
NRAS_BAP1	LIHC	WOSecondM	2	49	3	216
NRAS_LZTR1	LIHC	WithSecondM	1	4	1	7
NRAS_LZTR1	LIHC	WOSecondM	2	49	3	219
NRAS_ARID1A	LIHC	WithSecondM	2	4	1	19
NRAS_ARID1A	LIHC	WOSecondM	1	49	3	207
RB1_NUP133	LIHC	WithSecondM	1	1	1	5
RB1_NUP133	LIHC	WOSecondM	1	14	3	164
RB1_ACVR2A	LIHC	WithSecondM	1	1	1	5
RB1_ACVR2A	LIHC	WOSecondM	1	14	3	164
RB1_EEF1A1	LIHC	WithSecondM	1	1	1	7
RB1_EEF1A1	LIHC	WOSecondM	1	14	3	162
RB1_CDKN1A	LIHC	WithSecondM	1	1	1	2
RB1_CDKN1A	LIHC	WOSecondM	1	14	3	167
RB1_IL6ST	LIHC	WithSecondM	1	1	1	7
RB1_IL6ST	LIHC	WOSecondM	1	14	3	162
RB1_CTNNB1	LIHC	WithSecondM	1	6	2	54
RB1_CTNNB1	LIHC	WOSecondM	1	9	2	115
RB1_TSC2	LIHC	WithSecondM	1	1	2	2
RB1_TSC2	LIHC	WOSecondM	1	14	2	167
RB1_XPO1	LIHC	WithSecondM	1	2	1	4
RB1_XPO1	LIHC	WOSecondM	1	13	3	165
RB1_APOB	LIHC	WithSecondM	1	3	2	14
RB1_APOB	LIHC	WOSecondM	1	12	2	155
RB1_AXIN1	LIHC	WithSecondM	1	1	1	16
RB1_AXIN1	LIHC	WOSecondM	1	14	3	153
RB1_KEAP1	LIHC	WithSecondM	1	2	1	7
RB1_KEAP1	LIHC	WOSecondM	1	13	3	162
RB1_NFE2L2	LIHC	WithSecondM	1	1	1	9
RB1_NFE2L2	LIHC	WOSecondM	1	14	3	160
RB1_NRAS	LIHC	WithSecondM	1	2	1	4
RB1_NRAS	LIHC	WOSecondM	1	13	3	165
RB1_DHX9	LIHC	WithSecondM	1	1	2	6
RB1_DHX9	LIHC	WOSecondM	1	14	2	163
RB1_CDKN2A	LIHC	WithSecondM	1	1	1	7
RB1_CDKN2A	LIHC	WOSecondM	1	14	3	162
RB1_ARID2	LIHC	WithSecondM	1	2	1	8
RB1_ARID2	LIHC	WOSecondM	1	13	3	161
RB1_IDH1	LIHC	WithSecondM	1	1	2	1
RB1_IDH1	LIHC	WOSecondM	1	14	2	168
RB1_HIST1H1E	LIHC	WithSecondM	1	1	2	3
RB1_HIST1H1E	LIHC	WOSecondM	1	14	2	166
RB1_BRD7	LIHC	WithSecondM	1	1	1	8
RB1_BRD7	LIHC	WOSecondM	1	14	3	161
RB1_KRAS	LIHC	WithSecondM	1	1	1	6
RB1_KRAS	LIHC	WOSecondM	1	14	3	163
RB1_RPS6KA3	LIHC	WithSecondM	1	1	2	10
RB1_RPS6KA3	LIHC	WOSecondM	1	14	2	159
RB1_TP53	LIHC	WithSecondM	1	5	3	31
RB1_TP53	LIHC	WOSecondM	1	10	1	138
RB1_GNAS	LIHC	WithSecondM	1	1	1	3
RB1_GNAS	LIHC	WOSecondM	1	14	3	166
RB1_WHSC1	LIHC	WithSecondM	1	1	2	3
RB1_WHSC1	LIHC	WOSecondM	1	14	2	166
RB1_SMARCA4	LIHC	WithSecondM	1	1	2	4
RB1_SMARCA4	LIHC	WOSecondM	1	14	2	165
RB1_ALB	LIHC	WithSecondM	1	2	2	30
RB1_ALB	LIHC	WOSecondM	1	13	2	139
RB1_CREB3L3	LIHC	WithSecondM	1	1	1	4
RB1_CREB3L3	LIHC	WOSecondM	1	14	3	165
RB1_PIK3CA	LIHC	WithSecondM	1	1	3	6
RB1_PIK3CA	LIHC	WOSecondM	1	14	1	163
RB1_BAP1	LIHC	WithSecondM	1	1	1	7
RB1_BAP1	LIHC	WOSecondM	1	14	3	162
RB1_LZTR1	LIHC	WithSecondM	1	2	1	8
RB1_LZTR1	LIHC	WOSecondM	1	13	3	161
RB1_ARID1A	LIHC	WithSecondM	1	2	2	16
RB1_ARID1A	LIHC	WOSecondM	1	13	2	153
DHX9_NUP133	LIHC	WithSecondM	1	7	1	3
DHX9_NUP133	LIHC	WOSecondM	10	242	2	89
DHX9_ACVR2A	LIHC	WithSecondM	1	8	1	4
DHX9_ACVR2A	LIHC	WOSecondM	10	241	2	88
DHX9_EEF1A1	LIHC	WithSecondM	1	6	1	6
DHX9_EEF1A1	LIHC	WOSecondM	10	243	2	86
DHX9_CDKN1A	LIHC	WithSecondM	1	2	1	3
DHX9_CDKN1A	LIHC	WOSecondM	10	247	2	89
DHX9_IL6ST	LIHC	WithSecondM	1	5	1	6
DHX9_IL6ST	LIHC	WOSecondM	10	244	2	86
DHX9_CTNNB1	LIHC	WithSecondM	3	73	1	17
DHX9_CTNNB1	LIHC	WOSecondM	8	176	2	75
