Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
MET_SETD2	KIRP	WOSecondM	14	156	6	89
MET_KRAS	KIRP	WithSecondM	1	1	1	6
MET_KRAS	KIRP	WOSecondM	14	162	6	91
MET_CUL3	KIRP	WithSecondM	2	2	1	6
MET_CUL3	KIRP	WOSecondM	13	161	6	91
KDM6A_SMARCB1	KIRP	WithSecondM	1	3	1	4
KDM6A_SMARCB1	KIRP	WOSecondM	3	90	6	145
KDM6A_PIK3CA	KIRP	WithSecondM	1	1	1	3
KDM6A_PIK3CA	KIRP	WOSecondM	3	92	6	146
KDM6A_MET	KIRP	WithSecondM	1	2	1	17
KDM6A_MET	KIRP	WOSecondM	3	91	6	132
KDM6A_NF2	KIRP	WithSecondM	1	1	1	8
KDM6A_NF2	KIRP	WOSecondM	3	92	6	141
KDM6A_BAP1	KIRP	WithSecondM	1	1	1	7
KDM6A_BAP1	KIRP	WOSecondM	3	92	6	142
KDM6A_SETD2	KIRP	WithSecondM	1	2	1	8
KDM6A_SETD2	KIRP	WOSecondM	3	91	6	141
KDM6A_KRAS	KIRP	WithSecondM	1	1	1	6
KDM6A_KRAS	KIRP	WOSecondM	3	92	6	143
KDM6A_CUL3	KIRP	WithSecondM	1	2	1	6
KDM6A_CUL3	KIRP	WOSecondM	3	91	6	143
NF2_SMARCB1	KIRP	WithSecondM	1	1	1	5
NF2_SMARCB1	KIRP	WOSecondM	1	6	1	208
NF2_PIK3CA	KIRP	WithSecondM	1	1	1	4
NF2_PIK3CA	KIRP	WOSecondM	1	6	1	209
NF2_MET	KIRP	WithSecondM	1	1	1	18
NF2_MET	KIRP	WOSecondM	1	6	1	195
NF2_KDM6A	KIRP	WithSecondM	1	1	1	8
NF2_KDM6A	KIRP	WOSecondM	1	6	1	205
NF2_BAP1	KIRP	WithSecondM	1	2	1	7
NF2_BAP1	KIRP	WOSecondM	1	5	1	206
NF2_SETD2	KIRP	WithSecondM	1	1	1	5
NF2_SETD2	KIRP	WOSecondM	1	6	1	208
NF2_KRAS	KIRP	WithSecondM	1	1	1	6
NF2_KRAS	KIRP	WOSecondM	1	6	1	207
NF2_CUL3	KIRP	WithSecondM	1	1	1	6
NF2_CUL3	KIRP	WOSecondM	1	6	1	207
BAP1_SMARCB1	KIRP	WithSecondM	1	2	1	6
BAP1_SMARCB1	KIRP	WOSecondM	1	69	4	173
BAP1_PIK3CA	KIRP	WithSecondM	1	1	1	3
BAP1_PIK3CA	KIRP	WOSecondM	1	70	4	176
BAP1_MET	KIRP	WithSecondM	1	4	1	16
BAP1_MET	KIRP	WOSecondM	1	67	4	163
BAP1_KDM6A	KIRP	WithSecondM	1	4	1	5
BAP1_KDM6A	KIRP	WOSecondM	1	67	4	174
BAP1_NF2	KIRP	WithSecondM	1	2	2	5
BAP1_NF2	KIRP	WOSecondM	1	69	3	174
BAP1_SETD2	KIRP	WithSecondM	1	1	1	10
BAP1_SETD2	KIRP	WOSecondM	1	70	4	169
BAP1_KRAS	KIRP	WithSecondM	1	1	1	6
BAP1_KRAS	KIRP	WOSecondM	1	70	4	173
BAP1_CUL3	KIRP	WithSecondM	1	1	1	7
BAP1_CUL3	KIRP	WOSecondM	1	70	4	172
SETD2_SMARCB1	KIRP	WithSecondM	1	2	3	4
SETD2_SMARCB1	KIRP	WOSecondM	1	68	9	171
SETD2_PIK3CA	KIRP	WithSecondM	1	1	1	3
SETD2_PIK3CA	KIRP	WOSecondM	1	69	11	172
SETD2_MET	KIRP	WithSecondM	1	4	1	16
SETD2_MET	KIRP	WOSecondM	1	66	11	159
SETD2_KDM6A	KIRP	WithSecondM	1	3	1	6
SETD2_KDM6A	KIRP	WOSecondM	1	67	11	169
SETD2_NF2	KIRP	WithSecondM	1	2	2	5
SETD2_NF2	KIRP	WOSecondM	1	68	10	170
SETD2_BAP1	KIRP	WithSecondM	1	1	1	5
SETD2_BAP1	KIRP	WOSecondM	1	69	11	170
SETD2_KRAS	KIRP	WithSecondM	1	1	1	6
SETD2_KRAS	KIRP	WOSecondM	1	69	11	169
SETD2_CUL3	KIRP	WithSecondM	1	1	1	7
SETD2_CUL3	KIRP	WOSecondM	1	69	11	168
KRAS_SMARCB1	KIRP	WithSecondM	1	2	1	6
KRAS_SMARCB1	KIRP	WOSecondM	3	109	4	157
KRAS_PIK3CA	KIRP	WithSecondM	1	3	1	2
KRAS_PIK3CA	KIRP	WOSecondM	3	108	4	161
KRAS_MET	KIRP	WithSecondM	1	9	1	11
KRAS_MET	KIRP	WOSecondM	3	102	4	152
KRAS_KDM6A	KIRP	WithSecondM	1	3	1	6
KRAS_KDM6A	KIRP	WOSecondM	3	108	4	157
KRAS_NF2	KIRP	WithSecondM	1	3	1	7
KRAS_NF2	KIRP	WOSecondM	3	108	4	156
KRAS_BAP1	KIRP	WithSecondM	1	5	1	5
KRAS_BAP1	KIRP	WOSecondM	3	106	4	158
KRAS_SETD2	KIRP	WithSecondM	1	6	1	9
KRAS_SETD2	KIRP	WOSecondM	3	105	4	154
KRAS_CUL3	KIRP	WithSecondM	1	3	1	6
KRAS_CUL3	KIRP	WOSecondM	3	108	4	157
CUL3_SMARCB1	KIRP	WithSecondM	1	1	1	7
CUL3_SMARCB1	KIRP	WOSecondM	3	43	5	212
CUL3_PIK3CA	KIRP	WithSecondM	1	1	2	3
CUL3_PIK3CA	KIRP	WOSecondM	3	43	4	216
CUL3_MET	KIRP	WithSecondM	2	3	1	16
CUL3_MET	KIRP	WOSecondM	2	41	5	203
CUL3_KDM6A	KIRP	WithSecondM	1	1	1	8
CUL3_KDM6A	KIRP	WOSecondM	3	43	5	211
CUL3_NF2	KIRP	WithSecondM	1	2	1	8
CUL3_NF2	KIRP	WOSecondM	3	42	5	211
CUL3_BAP1	KIRP	WithSecondM	1	2	1	8
CUL3_BAP1	KIRP	WOSecondM	3	42	5	211
CUL3_SETD2	KIRP	WithSecondM	1	2	1	13
CUL3_SETD2	KIRP	WOSecondM	3	42	5	206
CUL3_KRAS	KIRP	WithSecondM	1	1	1	6
CUL3_KRAS	KIRP	WOSecondM	3	43	5	213
