Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
PIK3R1_PTEN	LGG	WOSecondM	2	33	21	415
PIK3R1_TCF12	LGG	WithSecondM	1	2	1	14
PIK3R1_TCF12	LGG	WOSecondM	2	32	21	423
PIK3R1_ZBTB20	LGG	WithSecondM	1	2	2	16
PIK3R1_ZBTB20	LGG	WOSecondM	2	32	20	421
PIK3R1_ARID1A	LGG	WithSecondM	1	1	2	16
PIK3R1_ARID1A	LGG	WOSecondM	2	33	20	421
ARID2_CIC	LGG	WithSecondM	1	3	3	101
ARID2_CIC	LGG	WOSecondM	3	62	7	304
ARID2_ZCCHC12	LGG	WithSecondM	1	1	1	6
ARID2_ZCCHC12	LGG	WOSecondM	3	64	9	399
ARID2_FUBP1	LGG	WithSecondM	1	3	2	42
ARID2_FUBP1	LGG	WOSecondM	3	62	8	363
ARID2_EGFR	LGG	WithSecondM	2	1	1	32
ARID2_EGFR	LGG	WOSecondM	2	64	9	373
ARID2_PLCG1	LGG	WithSecondM	1	2	2	3
ARID2_PLCG1	LGG	WOSecondM	3	63	8	402
ARID2_SMARCA4	LGG	WithSecondM	1	5	1	20
ARID2_SMARCA4	LGG	WOSecondM	3	60	9	385
ARID2_PIK3CA	LGG	WithSecondM	1	4	1	34
ARID2_PIK3CA	LGG	WOSecondM	3	61	9	371
ARID2_NRAS	LGG	WithSecondM	1	1	1	5
ARID2_NRAS	LGG	WOSecondM	3	64	9	400
ARID2_NIPBL	LGG	WithSecondM	1	1	1	18
ARID2_NIPBL	LGG	WOSecondM	3	64	9	387
ARID2_PIK3R1	LGG	WithSecondM	1	4	2	18
ARID2_PIK3R1	LGG	WOSecondM	3	61	8	387
ARID2_NF1	LGG	WithSecondM	2	3	1	26
ARID2_NF1	LGG	WOSecondM	2	62	9	379
ARID2_IDH2	LGG	WithSecondM	1	1	2	20
ARID2_IDH2	LGG	WOSecondM	3	64	8	385
ARID2_IDH1	LGG	WithSecondM	1	61	7	304
ARID2_IDH1	LGG	WOSecondM	3	4	3	101
ARID2_ATRX	LGG	WithSecondM	2	43	6	129
ARID2_ATRX	LGG	WOSecondM	2	22	4	276
ARID2_SETD2	LGG	WithSecondM	1	3	1	7
ARID2_SETD2	LGG	WOSecondM	3	62	9	398
ARID2_TP53	LGG	WithSecondM	1	52	5	170
ARID2_TP53	LGG	WOSecondM	3	13	5	235
ARID2_MAX	LGG	WithSecondM	1	1	1	5
ARID2_MAX	LGG	WOSecondM	3	64	9	400
ARID2_PTPN11	LGG	WithSecondM	1	2	1	7
ARID2_PTPN11	LGG	WOSecondM	3	63	9	398
ARID2_NOTCH1	LGG	WithSecondM	1	4	1	33
ARID2_NOTCH1	LGG	WOSecondM	3	61	9	372
ARID2_PTEN	LGG	WithSecondM	1	1	1	22
ARID2_PTEN	LGG	WOSecondM	3	64	9	383
ARID2_TCF12	LGG	WithSecondM	1	1	1	15
ARID2_TCF12	LGG	WOSecondM	3	64	9	390
ARID2_ZBTB20	LGG	WithSecondM	1	4	1	15
ARID2_ZBTB20	LGG	WOSecondM	3	61	9	390
ARID2_ARID1A	LGG	WithSecondM	1	3	2	14
ARID2_ARID1A	LGG	WOSecondM	3	62	8	391
NF1_CIC	LGG	WithSecondM	1	2	2	100
NF1_CIC	LGG	WOSecondM	7	13	22	336
NF1_ZCCHC12	LGG	WithSecondM	1	1	1	6
NF1_ZCCHC12	LGG	WOSecondM	7	14	23	430
NF1_FUBP1	LGG	WithSecondM	1	1	5	40
NF1_FUBP1	LGG	WOSecondM	7	14	19	396
NF1_EGFR	LGG	WithSecondM	3	1	4	28
NF1_EGFR	LGG	WOSecondM	5	14	20	408
NF1_PLCG1	LGG	WithSecondM	1	1	1	5
NF1_PLCG1	LGG	WOSecondM	7	14	23	431
NF1_SMARCA4	LGG	WithSecondM	1	1	1	24
NF1_SMARCA4	LGG	WOSecondM	7	14	23	412
NF1_PIK3CA	LGG	WithSecondM	2	3	1	34
NF1_PIK3CA	LGG	WOSecondM	6	12	23	402
NF1_NRAS	LGG	WithSecondM	1	1	1	4
NF1_NRAS	LGG	WOSecondM	7	14	23	432
NF1_NIPBL	LGG	WithSecondM	1	1	2	17
NF1_NIPBL	LGG	WOSecondM	7	14	22	419
NF1_PIK3R1	LGG	WithSecondM	1	1	2	19
NF1_PIK3R1	LGG	WOSecondM	7	14	22	417
NF1_ARID2	LGG	WithSecondM	1	1	2	10
NF1_ARID2	LGG	WOSecondM	7	14	22	426
NF1_IDH2	LGG	WithSecondM	1	1	2	21
NF1_IDH2	LGG	WOSecondM	7	14	22	415
NF1_IDH1	LGG	WithSecondM	1	12	9	349
NF1_IDH1	LGG	WOSecondM	7	3	15	87
NF1_ATRX	LGG	WithSecondM	1	7	5	169
NF1_ATRX	LGG	WOSecondM	7	8	19	267
NF1_SETD2	LGG	WithSecondM	1	1	2	8
NF1_SETD2	LGG	WOSecondM	7	14	22	428
NF1_TP53	LGG	WithSecondM	3	12	4	212
NF1_TP53	LGG	WOSecondM	5	3	20	224
NF1_MAX	LGG	WithSecondM	1	1	1	5
NF1_MAX	LGG	WOSecondM	7	14	23	431
NF1_PTPN11	LGG	WithSecondM	1	1	3	6
NF1_PTPN11	LGG	WOSecondM	7	14	21	430
NF1_NOTCH1	LGG	WithSecondM	1	2	4	32
NF1_NOTCH1	LGG	WOSecondM	7	13	20	404
NF1_PTEN	LGG	WithSecondM	3	1	6	14
NF1_PTEN	LGG	WOSecondM	5	14	18	422
NF1_TCF12	LGG	WithSecondM	1	1	1	15
NF1_TCF12	LGG	WOSecondM	7	14	23	421
NF1_ZBTB20	LGG	WithSecondM	2	1	2	14
NF1_ZBTB20	LGG	WOSecondM	6	14	22	422
NF1_ARID1A	LGG	WithSecondM	1	1	1	15
NF1_ARID1A	LGG	WOSecondM	7	14	23	421
IDH2_CIC	LGG	WithSecondM	2	19	8	81
IDH2_CIC	LGG	WOSecondM	1	34	14	330
IDH2_ZCCHC12	LGG	WithSecondM	1	1	1	6
IDH2_ZCCHC12	LGG	WOSecondM	2	52	21	405
IDH2_FUBP1	LGG	WithSecondM	1	5	2	40
IDH2_FUBP1	LGG	WOSecondM	2	48	20	371
IDH2_EGFR	LGG	WithSecondM	1	3	1	31
IDH2_EGFR	LGG	WOSecondM	2	50	21	380
IDH2_PLCG1	LGG	WithSecondM	1	1	1	4
IDH2_PLCG1	LGG	WOSecondM	2	52	21	407
IDH2_SMARCA4	LGG	WithSecondM	1	3	1	22
IDH2_SMARCA4	LGG	WOSecondM	2	50	21	389
IDH2_PIK3CA	LGG	WithSecondM	2	6	2	33
IDH2_PIK3CA	LGG	WOSecondM	1	47	20	378
IDH2_NRAS	LGG	WithSecondM	1	2	1	4
IDH2_NRAS	LGG	WOSecondM	2	51	21	407
IDH2_NIPBL	LGG	WithSecondM	1	4	4	11
IDH2_NIPBL	LGG	WOSecondM	2	49	18	400
IDH2_PIK3R1	LGG	WithSecondM	1	6	1	17
IDH2_PIK3R1	LGG	WOSecondM	2	47	21	394
IDH2_ARID2	LGG	WithSecondM	1	1	2	10
IDH2_ARID2	LGG	WOSecondM	2	52	20	401
IDH2_NF1	LGG	WithSecondM	1	2	2	26
IDH2_NF1	LGG	WOSecondM	2	51	20	385
IDH2_IDH1	LGG	WithSecondM	1	48	1	326
IDH2_IDH1	LGG	WOSecondM	2	5	21	85
IDH2_ATRX	LGG	WithSecondM	1	13	4	159
IDH2_ATRX	LGG	WOSecondM	2	40	18	252
IDH2_SETD2	LGG	WithSecondM	1	4	1	6
IDH2_SETD2	LGG	WOSecondM	2	49	21	405
IDH2_TP53	LGG	WithSecondM	1	25	4	201
IDH2_TP53	LGG	WOSecondM	2	28	18	210
IDH2_MAX	LGG	WithSecondM	1	2	1	4
IDH2_MAX	LGG	WOSecondM	2	51	21	407
IDH2_PTPN11	LGG	WithSecondM	1	1	1	8
IDH2_PTPN11	LGG	WOSecondM	2	52	21	403
IDH2_NOTCH1	LGG	WithSecondM	1	5	2	32
IDH2_NOTCH1	LGG	WOSecondM	2	48	20	379
IDH2_PTEN	LGG	WithSecondM	1	3	1	19
IDH2_PTEN	LGG	WOSecondM	2	50	21	392
IDH2_TCF12	LGG	WithSecondM	1	2	1	14
IDH2_TCF12	LGG	WOSecondM	2	51	21	397
IDH2_ZBTB20	LGG	WithSecondM	1	3	2	15
IDH2_ZBTB20	LGG	WOSecondM	2	50	20	396
IDH2_ARID1A	LGG	WithSecondM	1	4	2	13
IDH2_ARID1A	LGG	WOSecondM	2	49	20	398
IDH1_CIC	LGG	WithSecondM	2	2	97	8
IDH1_CIC	LGG	WOSecondM	19	5	263	95
IDH1_ZCCHC12	LGG	WithSecondM	1	1	5	3
IDH1_ZCCHC12	LGG	WOSecondM	20	6	355	100
IDH1_FUBP1	LGG	WithSecondM	1	2	43	1
IDH1_FUBP1	LGG	WOSecondM	20	5	317	102
IDH1_EGFR	LGG	WithSecondM	1	1	2	33
IDH1_EGFR	LGG	WOSecondM	20	6	358	70
IDH1_PLCG1	LGG	WithSecondM	1	1	2	4
IDH1_PLCG1	LGG	WOSecondM	20	6	358	99
IDH1_SMARCA4	LGG	WithSecondM	2	1	23	1
IDH1_SMARCA4	LGG	WOSecondM	19	6	337	102
IDH1_PIK3CA	LGG	WithSecondM	2	1	28	10
IDH1_PIK3CA	LGG	WOSecondM	19	6	332	93
IDH1_NRAS	LGG	WithSecondM	1	1	3	1
IDH1_NRAS	LGG	WOSecondM	20	6	357	102
IDH1_NIPBL	LGG	WithSecondM	1	1	14	5
IDH1_NIPBL	LGG	WOSecondM	20	6	346	98
IDH1_PIK3R1	LGG	WithSecondM	2	1	17	5
IDH1_PIK3R1	LGG	WOSecondM	19	6	343	98
IDH1_ARID2	LGG	WithSecondM	1	2	7	4
IDH1_ARID2	LGG	WOSecondM	20	5	353	99
IDH1_NF1	LGG	WithSecondM	1	1	9	18
IDH1_NF1	LGG	WOSecondM	20	6	351	85
IDH1_IDH2	LGG	WithSecondM	1	2	1	21
IDH1_IDH2	LGG	WOSecondM	20	5	359	82
IDH1_ATRX	LGG	WithSecondM	13	2	162	9
IDH1_ATRX	LGG	WOSecondM	8	5	198	94
IDH1_SETD2	LGG	WithSecondM	3	1	3	5
IDH1_SETD2	LGG	WOSecondM	18	6	357	98
IDH1_TP53	LGG	WithSecondM	18	2	203	10
IDH1_TP53	LGG	WOSecondM	3	5	157	93
IDH1_MAX	LGG	WithSecondM	1	1	5	1
IDH1_MAX	LGG	WOSecondM	20	6	355	102
IDH1_PTPN11	LGG	WithSecondM	1	1	4	4
IDH1_PTPN11	LGG	WOSecondM	20	6	356	99
IDH1_NOTCH1	LGG	WithSecondM	3	1	34	2
IDH1_NOTCH1	LGG	WOSecondM	18	6	326	101
IDH1_PTEN	LGG	WithSecondM	1	1	4	18
IDH1_PTEN	LGG	WOSecondM	20	6	356	85
IDH1_TCF12	LGG	WithSecondM	1	1	15	1
IDH1_TCF12	LGG	WOSecondM	20	6	345	102
IDH1_ZBTB20	LGG	WithSecondM	2	1	15	2
IDH1_ZBTB20	LGG	WOSecondM	19	6	345	101
IDH1_ARID1A	LGG	WithSecondM	3	1	14	2
IDH1_ARID1A	LGG	WOSecondM	18	6	346	101
ATRX_CIC	LGG	WithSecondM	1	20	3	85
ATRX_CIC	LGG	WOSecondM	20	31	123	161
ATRX_ZCCHC12	LGG	WithSecondM	1	2	1	5
ATRX_ZCCHC12	LGG	WOSecondM	20	49	125	241
ATRX_FUBP1	LGG	WithSecondM	1	7	2	38
ATRX_FUBP1	LGG	WOSecondM	20	44	124	208
ATRX_EGFR	LGG	WithSecondM	1	5	2	28
ATRX_EGFR	LGG	WOSecondM	20	46	124	218
ATRX_PLCG1	LGG	WithSecondM	1	1	3	3
ATRX_PLCG1	LGG	WOSecondM	20	50	123	243
ATRX_SMARCA4	LGG	WithSecondM	4	4	5	9
ATRX_SMARCA4	LGG	WOSecondM	17	47	121	237
ATRX_PIK3CA	LGG	WithSecondM	1	8	4	28
ATRX_PIK3CA	LGG	WOSecondM	20	43	122	218
ATRX_NRAS	LGG	WithSecondM	1	1	1	5
ATRX_NRAS	LGG	WOSecondM	20	50	125	241
ATRX_NIPBL	LGG	WithSecondM	1	3	3	14
ATRX_NIPBL	LGG	WOSecondM	20	48	123	232
ATRX_PIK3R1	LGG	WithSecondM	2	6	3	14
ATRX_PIK3R1	LGG	WOSecondM	19	45	123	232
ATRX_ARID2	LGG	WithSecondM	2	2	5	4
ATRX_ARID2	LGG	WOSecondM	19	49	121	242
ATRX_NF1	LGG	WithSecondM	1	7	3	18
ATRX_NF1	LGG	WOSecondM	20	44	123	228
ATRX_IDH2	LGG	WithSecondM	1	2	3	18
ATRX_IDH2	LGG	WOSecondM	20	49	123	228
ATRX_IDH1	LGG	WithSecondM	19	42	121	154
ATRX_IDH1	LGG	WOSecondM	2	9	5	92
ATRX_SETD2	LGG	WithSecondM	2	3	1	6
ATRX_SETD2	LGG	WOSecondM	19	48	125	240
ATRX_TP53	LGG	WithSecondM	19	14	116	40
ATRX_TP53	LGG	WOSecondM	2	37	10	206
ATRX_MAX	LGG	WithSecondM	1	1	2	4
ATRX_MAX	LGG	WOSecondM	20	50	124	242
ATRX_PTPN11	LGG	WithSecondM	2	1	2	5
ATRX_PTPN11	LGG	WOSecondM	19	50	124	241
ATRX_NOTCH1	LGG	WithSecondM	2	6	6	26
ATRX_NOTCH1	LGG	WOSecondM	19	45	120	220
ATRX_PTEN	LGG	WithSecondM	1	5	2	16
ATRX_PTEN	LGG	WOSecondM	20	46	124	230
ATRX_TCF12	LGG	WithSecondM	1	2	5	9
ATRX_TCF12	LGG	WOSecondM	20	49	121	237
ATRX_ZBTB20	LGG	WithSecondM	1	4	2	12
ATRX_ZBTB20	LGG	WOSecondM	20	47	124	234
ATRX_ARID1A	LGG	WithSecondM	2	3	5	10
ATRX_ARID1A	LGG	WOSecondM	19	48	121	236
SETD2_CIC	LGG	WithSecondM	1	4	1	101
SETD2_CIC	LGG	WOSecondM	2	41	8	328
SETD2_ZCCHC12	LGG	WithSecondM	1	4	1	3
SETD2_ZCCHC12	LGG	WOSecondM	2	41	8	426
SETD2_FUBP1	LGG	WithSecondM	1	2	2	43
SETD2_FUBP1	LGG	WOSecondM	2	43	7	386
SETD2_EGFR	LGG	WithSecondM	1	4	2	30
SETD2_EGFR	LGG	WOSecondM	2	41	7	399
SETD2_PLCG1	LGG	WithSecondM	1	1	1	5
SETD2_PLCG1	LGG	WOSecondM	2	44	8	424
SETD2_SMARCA4	LGG	WithSecondM	1	3	1	22
SETD2_SMARCA4	LGG	WOSecondM	2	42	8	407
SETD2_PIK3CA	LGG	WithSecondM	1	6	2	33
SETD2_PIK3CA	LGG	WOSecondM	2	39	7	396
SETD2_NRAS	LGG	WithSecondM	1	2	1	4
SETD2_NRAS	LGG	WOSecondM	2	43	8	425
SETD2_NIPBL	LGG	WithSecondM	1	1	1	18
SETD2_NIPBL	LGG	WOSecondM	2	44	8	411
SETD2_PIK3R1	LGG	WithSecondM	1	3	2	18
SETD2_PIK3R1	LGG	WOSecondM	2	42	7	411
SETD2_ARID2	LGG	WithSecondM	1	2	1	10
SETD2_ARID2	LGG	WOSecondM	2	43	8	419
SETD2_NF1	LGG	WithSecondM	1	3	2	25
SETD2_NF1	LGG	WOSecondM	2	42	7	404
SETD2_IDH2	LGG	WithSecondM	1	1	1	21
SETD2_IDH2	LGG	WOSecondM	2	44	8	408
SETD2_IDH1	LGG	WithSecondM	2	34	4	333
SETD2_IDH1	LGG	WOSecondM	1	11	5	96
SETD2_ATRX	LGG	WithSecondM	2	21	1	155
SETD2_ATRX	LGG	WOSecondM	1	24	8	274
SETD2_TP53	LGG	WithSecondM	2	33	3	191
SETD2_TP53	LGG	WOSecondM	1	12	6	238
SETD2_MAX	LGG	WithSecondM	1	1	1	5
SETD2_MAX	LGG	WOSecondM	2	44	8	424
SETD2_PTPN11	LGG	WithSecondM	1	2	1	7
SETD2_PTPN11	LGG	WOSecondM	2	43	8	422
SETD2_NOTCH1	LGG	WithSecondM	1	5	1	31
SETD2_NOTCH1	LGG	WOSecondM	2	40	8	398
SETD2_PTEN	LGG	WithSecondM	1	3	1	19
SETD2_PTEN	LGG	WOSecondM	2	42	8	410
SETD2_TCF12	LGG	WithSecondM	1	2	1	13
SETD2_TCF12	LGG	WOSecondM	2	43	8	416
SETD2_ZBTB20	LGG	WithSecondM	1	2	1	17
SETD2_ZBTB20	LGG	WOSecondM	2	43	8	412
SETD2_ARID1A	LGG	WithSecondM	1	3	1	14
SETD2_ARID1A	LGG	WOSecondM	2	42	8	415
TP53_CIC	LGG	WithSecondM	1	3	5	94
TP53_CIC	LGG	WOSecondM	12	3	210	151
TP53_ZCCHC12	LGG	WithSecondM	1	1	2	5
TP53_ZCCHC12	LGG	WOSecondM	12	5	213	240
TP53_FUBP1	LGG	WithSecondM	1	1	4	41
TP53_FUBP1	LGG	WOSecondM	12	5	211	204
TP53_EGFR	LGG	WithSecondM	1	1	3	32
TP53_EGFR	LGG	WOSecondM	12	5	212	213
TP53_PLCG1	LGG	WithSecondM	1	1	2	4
TP53_PLCG1	LGG	WOSecondM	12	5	213	241
TP53_SMARCA4	LGG	WithSecondM	1	1	16	9
TP53_SMARCA4	LGG	WOSecondM	12	5	199	236
TP53_PIK3CA	LGG	WithSecondM	2	1	6	30
TP53_PIK3CA	LGG	WOSecondM	11	5	209	215
TP53_NRAS	LGG	WithSecondM	1	1	2	3
TP53_NRAS	LGG	WOSecondM	12	5	213	242
TP53_NIPBL	LGG	WithSecondM	1	1	4	14
TP53_NIPBL	LGG	WOSecondM	12	5	211	231
TP53_PIK3R1	LGG	WithSecondM	1	1	5	15
TP53_PIK3R1	LGG	WOSecondM	12	5	210	230
TP53_ARID2	LGG	WithSecondM	1	1	5	7
TP53_ARID2	LGG	WOSecondM	12	5	210	238
TP53_NF1	LGG	WithSecondM	3	1	4	24
TP53_NF1	LGG	WOSecondM	10	5	211	221
TP53_IDH2	LGG	WithSecondM	1	1	4	19
TP53_IDH2	LGG	WOSecondM	12	5	211	226
TP53_IDH1	LGG	WithSecondM	9	3	205	148
TP53_IDH1	LGG	WOSecondM	4	3	10	97
TP53_ATRX	LGG	WithSecondM	5	1	160	14
TP53_ATRX	LGG	WOSecondM	8	5	55	231
TP53_SETD2	LGG	WithSecondM	1	1	3	6
TP53_SETD2	LGG	WOSecondM	12	5	212	239
TP53_MAX	LGG	WithSecondM	1	1	1	5
TP53_MAX	LGG	WOSecondM	12	5	214	240
TP53_PTPN11	LGG	WithSecondM	1	1	3	6
TP53_PTPN11	LGG	WOSecondM	12	5	212	239
TP53_NOTCH1	LGG	WithSecondM	1	2	9	26
TP53_NOTCH1	LGG	WOSecondM	12	4	206	219
TP53_PTEN	LGG	WithSecondM	1	2	3	19
TP53_PTEN	LGG	WOSecondM	12	4	212	226
TP53_TCF12	LGG	WithSecondM	1	1	10	5
TP53_TCF12	LGG	WOSecondM	12	5	205	240
TP53_ZBTB20	LGG	WithSecondM	2	1	3	12
TP53_ZBTB20	LGG	WOSecondM	11	5	212	233
TP53_ARID1A	LGG	WithSecondM	1	1	7	8
TP53_ARID1A	LGG	WOSecondM	12	5	208	237
MAX_CIC	LGG	WithSecondM	1	17	4	88
MAX_CIC	LGG	WOSecondM	1	98	2	291
MAX_ZCCHC12	LGG	WithSecondM	1	2	1	6
MAX_ZCCHC12	LGG	WOSecondM	1	113	5	373
MAX_FUBP1	LGG	WithSecondM	1	12	2	33
MAX_FUBP1	LGG	WOSecondM	1	103	4	346
MAX_EGFR	LGG	WithSecondM	1	14	1	22
MAX_EGFR	LGG	WOSecondM	1	101	5	357
MAX_PLCG1	LGG	WithSecondM	1	4	1	2
MAX_PLCG1	LGG	WOSecondM	1	111	5	377
MAX_SMARCA4	LGG	WithSecondM	1	8	1	17
MAX_SMARCA4	LGG	WOSecondM	1	107	5	362
MAX_PIK3CA	LGG	WithSecondM	1	5	2	35
MAX_PIK3CA	LGG	WOSecondM	1	110	4	344
MAX_NRAS	LGG	WithSecondM	1	2	1	4
MAX_NRAS	LGG	WOSecondM	1	113	5	375
MAX_NIPBL	LGG	WithSecondM	1	2	1	17
MAX_NIPBL	LGG	WOSecondM	1	113	5	362
MAX_PIK3R1	LGG	WithSecondM	1	6	1	17
MAX_PIK3R1	LGG	WOSecondM	1	109	5	362
MAX_ARID2	LGG	WithSecondM	1	3	1	9
MAX_ARID2	LGG	WOSecondM	1	112	5	370
MAX_NF1	LGG	WithSecondM	1	11	1	19
MAX_NF1	LGG	WOSecondM	1	104	5	360
MAX_IDH2	LGG	WithSecondM	1	1	1	22
MAX_IDH2	LGG	WOSecondM	1	114	5	357
MAX_IDH1	LGG	WithSecondM	1	82	5	297
MAX_IDH1	LGG	WOSecondM	1	33	1	82
MAX_ATRX	LGG	WithSecondM	1	42	2	143
MAX_ATRX	LGG	WOSecondM	1	73	4	236
MAX_SETD2	LGG	WithSecondM	1	4	1	6
MAX_SETD2	LGG	WOSecondM	1	111	5	373
MAX_TP53	LGG	WithSecondM	1	64	1	174
MAX_TP53	LGG	WOSecondM	1	51	5	205
MAX_PTPN11	LGG	WithSecondM	1	2	1	7
MAX_PTPN11	LGG	WOSecondM	1	113	5	372
MAX_NOTCH1	LGG	WithSecondM	1	8	2	29
MAX_NOTCH1	LGG	WOSecondM	1	107	4	350
MAX_PTEN	LGG	WithSecondM	1	8	1	15
MAX_PTEN	LGG	WOSecondM	1	107	5	364
MAX_TCF12	LGG	WithSecondM	1	3	1	13
MAX_TCF12	LGG	WOSecondM	1	112	5	366
MAX_ZBTB20	LGG	WithSecondM	1	5	1	14
MAX_ZBTB20	LGG	WOSecondM	1	110	5	365
MAX_ARID1A	LGG	WithSecondM	1	4	1	14
MAX_ARID1A	LGG	WOSecondM	1	111	5	365
PTPN11_CIC	LGG	WithSecondM	1	1	2	104
PTPN11_CIC	LGG	WOSecondM	2	57	6	315
PTPN11_ZCCHC12	LGG	WithSecondM	1	1	1	7
PTPN11_ZCCHC12	LGG	WOSecondM	2	57	7	412
PTPN11_FUBP1	LGG	WithSecondM	1	2	1	44
PTPN11_FUBP1	LGG	WOSecondM	2	56	7	375
PTPN11_EGFR	LGG	WithSecondM	1	1	1	33
PTPN11_EGFR	LGG	WOSecondM	2	57	7	386
PTPN11_PLCG1	LGG	WithSecondM	1	1	2	4
PTPN11_PLCG1	LGG	WOSecondM	2	57	6	415
PTPN11_SMARCA4	LGG	WithSecondM	1	4	1	20
PTPN11_SMARCA4	LGG	WOSecondM	2	54	7	399
PTPN11_PIK3CA	LGG	WithSecondM	1	5	1	33
PTPN11_PIK3CA	LGG	WOSecondM	2	53	7	386
PTPN11_NRAS	LGG	WithSecondM	1	1	1	5
PTPN11_NRAS	LGG	WOSecondM	2	57	7	414
PTPN11_NIPBL	LGG	WithSecondM	1	1	1	18
PTPN11_NIPBL	LGG	WOSecondM	2	57	7	401
PTPN11_PIK3R1	LGG	WithSecondM	1	3	1	20
PTPN11_PIK3R1	LGG	WOSecondM	2	55	7	399
PTPN11_ARID2	LGG	WithSecondM	1	2	1	10
PTPN11_ARID2	LGG	WOSecondM	2	56	7	409
PTPN11_NF1	LGG	WithSecondM	1	2	3	25
PTPN11_NF1	LGG	WOSecondM	2	56	5	394
PTPN11_IDH2	LGG	WithSecondM	1	1	1	21
PTPN11_IDH2	LGG	WOSecondM	2	57	7	398
PTPN11_IDH1	LGG	WithSecondM	2	55	3	317
PTPN11_IDH1	LGG	WOSecondM	1	3	5	102
PTPN11_ATRX	LGG	WithSecondM	2	47	3	130
PTPN11_ATRX	LGG	WOSecondM	1	11	5	289
PTPN11_SETD2	LGG	WithSecondM	1	2	1	8
PTPN11_SETD2	LGG	WOSecondM	2	56	7	411
PTPN11_TP53	LGG	WithSecondM	2	47	2	180
PTPN11_TP53	LGG	WOSecondM	1	11	6	239
PTPN11_MAX	LGG	WithSecondM	1	1	1	5
PTPN11_MAX	LGG	WOSecondM	2	57	7	414
PTPN11_NOTCH1	LGG	WithSecondM	1	4	1	33
PTPN11_NOTCH1	LGG	WOSecondM	2	54	7	386
PTPN11_PTEN	LGG	WithSecondM	1	1	3	20
PTPN11_PTEN	LGG	WOSecondM	2	57	5	399
PTPN11_TCF12	LGG	WithSecondM	1	1	1	15
PTPN11_TCF12	LGG	WOSecondM	2	57	7	404
PTPN11_ZBTB20	LGG	WithSecondM	1	4	1	15
PTPN11_ZBTB20	LGG	WOSecondM	2	54	7	404
PTPN11_ARID1A	LGG	WithSecondM	1	4	1	14
PTPN11_ARID1A	LGG	WOSecondM	2	54	7	405
NOTCH1_CIC	LGG	WithSecondM	2	7	18	77
NOTCH1_CIC	LGG	WOSecondM	1	41	18	300
NOTCH1_ZCCHC12	LGG	WithSecondM	1	1	2	5
NOTCH1_ZCCHC12	LGG	WOSecondM	2	47	34	372
NOTCH1_FUBP1	LGG	WithSecondM	2	4	10	30
NOTCH1_FUBP1	LGG	WOSecondM	1	44	26	347
NOTCH1_EGFR	LGG	WithSecondM	1	8	1	26
NOTCH1_EGFR	LGG	WOSecondM	2	40	35	351
NOTCH1_PLCG1	LGG	WithSecondM	1	1	1	5
NOTCH1_PLCG1	LGG	WOSecondM	2	47	35	372
NOTCH1_SMARCA4	LGG	WithSecondM	1	2	4	19
NOTCH1_SMARCA4	LGG	WOSecondM	2	46	32	358
NOTCH1_PIK3CA	LGG	WithSecondM	1	3	6	24
NOTCH1_PIK3CA	LGG	WOSecondM	2	45	30	353
NOTCH1_NRAS	LGG	WithSecondM	1	1	2	4
NOTCH1_NRAS	LGG	WOSecondM	2	47	34	373
NOTCH1_NIPBL	LGG	WithSecondM	1	2	2	15
NOTCH1_NIPBL	LGG	WOSecondM	2	46	34	362
NOTCH1_PIK3R1	LGG	WithSecondM	1	5	5	14
NOTCH1_PIK3R1	LGG	WOSecondM	2	43	31	363
NOTCH1_ARID2	LGG	WithSecondM	1	2	1	10
NOTCH1_ARID2	LGG	WOSecondM	2	46	35	367
NOTCH1_NF1	LGG	WithSecondM	1	3	4	22
NOTCH1_NF1	LGG	WOSecondM	2	45	32	355
NOTCH1_IDH2	LGG	WithSecondM	1	2	2	19
NOTCH1_IDH2	LGG	WOSecondM	2	46	34	358
NOTCH1_IDH1	LGG	WithSecondM	2	32	34	287
NOTCH1_IDH1	LGG	WOSecondM	1	16	2	90
NOTCH1_ATRX	LGG	WithSecondM	1	20	7	143
NOTCH1_ATRX	LGG	WOSecondM	2	28	29	234
NOTCH1_SETD2	LGG	WithSecondM	1	1	1	7
NOTCH1_SETD2	LGG	WOSecondM	2	47	35	370
NOTCH1_TP53	LGG	WithSecondM	1	25	9	180
NOTCH1_TP53	LGG	WOSecondM	2	23	27	197
NOTCH1_MAX	LGG	WithSecondM	1	1	2	4
NOTCH1_MAX	LGG	WOSecondM	2	47	34	373
NOTCH1_PTPN11	LGG	WithSecondM	1	1	1	8
NOTCH1_PTPN11	LGG	WOSecondM	2	47	35	369
NOTCH1_PTEN	LGG	WithSecondM	1	2	1	18
NOTCH1_PTEN	LGG	WOSecondM	2	46	35	359
NOTCH1_TCF12	LGG	WithSecondM	1	2	4	9
NOTCH1_TCF12	LGG	WOSecondM	2	46	32	368
NOTCH1_ZBTB20	LGG	WithSecondM	1	3	3	14
NOTCH1_ZBTB20	LGG	WOSecondM	2	45	33	363
NOTCH1_ARID1A	LGG	WithSecondM	1	1	5	12
NOTCH1_ARID1A	LGG	WOSecondM	2	47	31	365
PTEN_CIC	LGG	WithSecondM	1	5	2	102
PTEN_CIC	LGG	WOSecondM	20	87	2	277
PTEN_ZCCHC12	LGG	WithSecondM	3	1	1	5
