Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
NF1_TP53	OV	WithSecondM	23	231	1	35
NF1_TP53	OV	WOSecondM	1	130	1	27
NF1_CDK12	OV	WithSecondM	1	15	1	1
NF1_CDK12	OV	WOSecondM	23	346	1	61
NF1_NRAS	OV	WithSecondM	1	4	1	3
NF1_NRAS	OV	WOSecondM	23	357	1	59
NF1_RB1	OV	WithSecondM	2	9	1	4
NF1_RB1	OV	WOSecondM	22	352	1	58
NF1_ZNF133	OV	WithSecondM	1	3	1	2
NF1_ZNF133	OV	WOSecondM	23	358	1	60
NF1_KRAS	OV	WithSecondM	1	3	1	3
NF1_KRAS	OV	WOSecondM	23	358	1	59
ZNF133_BRCA1	OV	WithSecondM	1	4	1	9
ZNF133_BRCA1	OV	WOSecondM	1	59	4	189
ZNF133_TP53	OV	WithSecondM	1	48	4	120
ZNF133_TP53	OV	WOSecondM	1	15	1	78
ZNF133_CDK12	OV	WithSecondM	1	7	1	8
ZNF133_CDK12	OV	WOSecondM	1	56	4	190
ZNF133_NRAS	OV	WithSecondM	1	1	1	5
ZNF133_NRAS	OV	WOSecondM	1	62	4	193
ZNF133_RB1	OV	WithSecondM	1	5	1	4
ZNF133_RB1	OV	WOSecondM	1	58	4	194
ZNF133_NF1	OV	WithSecondM	1	3	1	15
ZNF133_NF1	OV	WOSecondM	1	60	4	183
ZNF133_KRAS	OV	WithSecondM	1	1	1	3
ZNF133_KRAS	OV	WOSecondM	1	62	4	195
KRAS_BRCA1	OV	WithSecondM	1	1	1	9
KRAS_BRCA1	OV	WOSecondM	1	45	3	179
KRAS_TP53	OV	WithSecondM	1	31	2	121
KRAS_TP53	OV	WOSecondM	1	15	2	67
KRAS_CDK12	OV	WithSecondM	1	4	2	6
KRAS_CDK12	OV	WOSecondM	1	42	2	182
KRAS_NRAS	OV	WithSecondM	1	1	1	4
KRAS_NRAS	OV	WOSecondM	1	45	3	184
KRAS_RB1	OV	WithSecondM	1	5	1	5
KRAS_RB1	OV	WOSecondM	1	41	3	183
KRAS_NF1	OV	WithSecondM	1	3	1	16
KRAS_NF1	OV	WOSecondM	1	43	3	172
KRAS_ZNF133	OV	WithSecondM	1	1	1	4
KRAS_ZNF133	OV	WOSecondM	1	45	3	184
